site,year,j_date,n_species,n_butts,n_monarch,hours
Palm Beach Co. South_-80.1466_26.4391,2006,183,43,1517,22,15.5
Palm Beach Co. South_-80.1466_26.4391,2007,182,35,901,4,9
Palm Beach Co. South_-80.1466_26.4391,2008,174,40,1566,17,13
Palm Beach Co. South_-80.1466_26.4391,2009,179,35,1130,16,15.5
Palm Beach Co. South_-80.1466_26.4391,2010,184,35,890,15,15.5
Palm Beach Co. South_-80.1466_26.4391,2011,183,35,1446,1,12.5
Palm Beach Co. South_-80.1466_26.4391,2012,182,41,770,19,13
Palm Beach Co. South_-80.1466_26.4391,2013,180,35,1243,10,9
Palm Beach Co. South_-80.1466_26.4391,2014,179,45,900,21,12
Palm Beach Co. South_-80.1466_26.4391,2015,178,40,616,9,10
Palm Beach Co. South_-80.1466_26.4391,2016,170,35,496,19,11
Palm Beach Co. South_-80.1466_26.4391,2017,168,35,674,37,10.5
Palm Beach Co. South_-80.1466_26.4391,2018,167,36,685,11,13.5
"Palm Harbor, FL._-82.7333_28.05",1995,194,21,387,49,30
"Palm Harbor, FL._-82.7333_28.05",1996,140,43,1106,56,62
"Palm Harbor, FL._-82.7333_28.05",1997,144,39,702,46,44.5
"Palm Harbor, FL._-82.7333_28.05",1998,138,43,1299,265,68.75
"Palm Harbor, FL._-82.7333_28.05",1999,133,33,667,162,44.75
"Palm Harbor, FL._-82.7333_28.05",2000,140,43,1474,250,59
"Palm Harbor, FL._-82.7333_28.05",2002,142,38,1162,51,51
"Palm Harbor, FL._-82.7333_28.05",2003,135,43,2375,138,122
"Palm Harbor, FL._-82.7333_28.05",2004,135,43,1042,120,43.75
"Palm Harbor, FL._-82.7333_28.05",2005,133,43,897,102,53.25
"Palm Harbor, FL._-82.7333_28.05",2006,132,39,937,116,35.5
"Palm Harbor, FL._-82.7333_28.05",2008,151,40,1874,64,39
"Palm Harbor, FL._-82.7333_28.05",2009,152,33,1302,44,20.5
"Palm Harbor, FL._-82.7333_28.05",2012,153,32,643,14,23
"Palm Harbor, FL._-82.7333_28.05",2013,154,28,1870,44,38
"Palm Harbor, FL._-82.7333_28.05",2015,155,27,850,24,7
"Palmetto, TX._-98.37_29.58",2001,163,31,258,0,5
"Palmetto, TX._-98.37_29.58",2002,213,22,76,0,5
"Palmetto, TX._-98.37_29.58",2003,194,34,203,0,7.5
"Palmetto, TX._-98.37_29.58",2004,204,26,256,0,5
"Palos Verdes, CA._-118.3667_33.7333",1981,185,21,802,22,12.5
"Palos Verdes, CA._-118.3667_33.7333",1982,184,27,1120,12,21.5
"Palos Verdes, CA._-118.3667_33.7333",1984,189,29,3676,13,23
"Palos Verdes, CA._-118.3667_33.7333",1985,187,26,1459,3,25
"Palos Verdes, CA._-118.3667_33.7333",1986,186,20,1428,0,17.25
"Palos Verdes, CA._-118.3667_33.7333",1987,199,22,1035,3,21.5
"Palos Verdes, CA._-118.3667_33.7333",1988,205,30,2376,4,27
"Palos Verdes, CA._-118.3667_33.7333",1989,196,26,1145,1,28.75
"Palos Verdes, CA._-118.3667_33.7333",1990,209,25,1884,24,25.5
"Palos Verdes, CA._-118.3667_33.7333",1991,194,28,1805,1,19.3
"Palos Verdes, CA._-118.3667_33.7333",1992,200,26,1244,1,21
"Palos Verdes, CA._-118.3667_33.7333",1993,205,24,2289,0,22.75
"Palos Verdes, CA._-118.3667_33.7333",1994,204,24,1305,1,21.5
"Palos Verdes, CA._-118.3667_33.7333",1995,210,34,2019,7,29
"Palos Verdes, CA._-118.3667_33.7333",1996,202,30,2044,7,37
"Palos Verdes, CA._-118.3667_33.7333",1997,200,26,2410,14,25.5
"Palos Verdes, CA._-118.3667_33.7333",1999,205,24,691,0,15.5
"Palos Verdes, CA._-118.3667_33.7333",2000,204,29,1227,1,18
"Palos Verdes, CA._-118.3667_33.7333",2001,209,33,1210,2,24
"Palos Verdes, CA._-118.3667_33.7333",2002,201,20,267,0,8.25
"Palos Verdes, CA._-118.3667_33.7333",2003,200,37,2174,7,31
"Palos Verdes, CA._-118.3667_33.7333",2004,199,28,705,0,16
"Palos Verdes, CA._-118.3667_33.7333",2005,197,36,1480,7,28
"Palos Verdes, CA._-118.3667_33.7333",2006,196,33,2197,17,34.5
"Palos Verdes, CA._-118.3667_33.7333",2007,202,29,1146,7,29.5
"Palos Verdes, CA._-118.3667_33.7333",2008,201,30,800,2,20
"Palos Verdes, CA._-118.3667_33.7333",2009,199,29,1340,9,31
"Palos Verdes, CA._-118.3667_33.7333",2010,198,32,661,4,14.5
"Palos Verdes, CA._-118.3667_33.7333",2011,197,32,1373,1,24
"Palos Verdes, CA._-118.3667_33.7333",2012,189,31,1618,7,46
"Palos Verdes, CA._-118.3667_33.7333",2013,188,30,970,13,37
"Palos Verdes, CA._-118.3667_33.7333",2014,187,32,2094,20,31.5
"Palos Verdes, CA._-118.3667_33.7333",2015,192,28,838,36,26
"Palos Verdes, CA._-118.3667_33.7333",2016,191,31,1032,72,34
"Palos Verdes, CA._-118.3269_33.7726",2017,196,29,1336,26,41.5
"Palos Verdes, CA._-118.3269_33.7726",2018,195,29,979,32,35
"Paonia Reservoir, Gunnison County, CO._-107.35_39.95",1977,189,12,791,0,6
"Paonia Reservoir, Gunnison County, CO._-107.35_39.95",1978,200,29,590,51,43.5
"Paonia Reservoir, Gunnison County, CO._-107.35_39.95",1979,201,27,322,2,11.8
"Paonia Reservoir, Gunnison County, CO._-107.35_39.95",1980,205,35,674,15,28.5
"Paonia Reservoir, Gunnison County, CO._-107.35_39.95",1981,200,50,791,38,41
"Paonia Reservoir, Gunnison County, CO._-107.35_39.95",1982,213,69,1581,18,45
"Parc Du Mont Orford, QC, Canada._-72.2_45.33",1991,195,20,870,34,15.8
"Parc Du Mont Orford, QC, Canada._-72.2_45.33",1992,194,20,400,0,9.5
"Pasadena, CA._-117.9912_34.173",1995,168,29,555,0,27.5
"Pasadena, CA._-117.9912_34.173",1996,181,36,1170,1,27.25
"Pasadena, CA._-117.9912_34.173",1997,172,46,884,1,27.25
"Pasadena, CA._-117.9912_34.173",1998,171,21,68,1,9.5
"Pasadena, CA._-117.9912_34.173",2001,174,41,1039,1,20
"Pasadena, CA._-117.9912_34.173",2002,187,17,124,0,4
"Pasadena, CA._-117.9912_34.173",2003,193,25,346,0,4
"Pasadena, CA._-117.9912_34.173",2004,185,18,131,0,4
"Pasadena, CA._-117.9912_34.173",2005,176,22,280,0,4
"Pasadena, CA._-117.9912_34.173",2006,175,17,1853,0,4
"Pasadena, CA._-117.9912_34.173",2007,174,12,683,0,4
"Pasadena, CA._-117.9912_34.173",2008,173,24,516,0,40
"Pasadena, CA._-117.9912_34.173",2009,178,24,873,0,4
"Pasadena, CA._-117.9912_34.173",2010,177,19,388,0,5
"Pasadena, CA._-117.9912_34.173",2011,169,14,553,0,4.5
"Pasadena, CA._-117.9912_34.173",2012,196,18,122,0,6
"Pasadena, CA._-117.9912_34.173",2013,180,16,146,0,5
"Pasadena, CA._-117.9912_34.173",2014,179,10,85,0,5
"Pasadena, CA._-117.9912_34.173",2015,171,18,126,0,5
"Pasadena, CA._-117.9912_34.173",2016,191,16,107,0,5
"Pasadena, CA._-117.9912_34.173",2017,168,16,155,0,3
"Pasco County, FL._-82.65_28.33",1998,144,36,325,12,13
"Pasco County, FL._-82.65_28.33",1999,136,30,145,17,11
"Pasco County, FL._-82.65_28.33",2000,148,20,95,0,10.5
"Pasco County, FL._-82.65_28.33",2001,153,30,180,2,7
"Pasco County, FL._-82.65_28.33",2002,131,22,104,18,7
"Patagonia, AZ._-110.6908_31.5072",1986,235,79,4447,2,54
"Patagonia, AZ._-110.6908_31.5072",1987,227,71,1430,0,54
"Patagonia, AZ._-110.6908_31.5072",1988,219,75,1836,0,52
"Patagonia, AZ._-110.6908_31.5072",1989,225,88,1728,34,65
"Patagonia, AZ._-110.6908_31.5072",1990,223,80,3066,12,37
"Patagonia, AZ._-110.6908_31.5072",1991,218,93,3358,1,61
"Patagonia, AZ._-110.6908_31.5072",1992,222,102,4222,8,56.5
"Patagonia, AZ._-110.6908_31.5072",1993,219,98,3210,1,55
"Patagonia, AZ._-110.6908_31.5072",1994,218,87,2636,4,75
"Patagonia, AZ._-110.6908_31.5072",1995,225,90,5463,4,60
"Patagonia, AZ._-110.6908_31.5072",1996,224,77,1753,3,40
"Patagonia, AZ._-110.6908_31.5072",1997,221,83,4994,83,51
"Patagonia, AZ._-110.6908_31.5072",1998,220,99,5789,8,66.5
"Patagonia, AZ._-110.6908_31.5072",1999,221,88,2573,16,72.5
"Patagonia, AZ._-110.6908_31.5072",2000,225,86,11315,54,64
"Patagonia, AZ._-110.6908_31.5072",2001,223,99,6139,27,75
"Patagonia, AZ._-110.6908_31.5072",2002,222,54,736,1,47.5
"Patagonia, AZ._-110.6908_31.5072",2003,221,79,3283,70,43.5
"Patagonia, AZ._-110.6908_31.5072",2004,220,91,3331,0,38
"Patagonia, AZ._-110.6908_31.5072",2005,218,78,2850,25,61.5
"Patagonia, AZ._-110.6908_31.5072",2006,217,70,2174,3,35
"Patagonia, AZ._-110.6908_31.5072",2007,230,87,2423,17,58
"Patagonia, AZ._-110.6908_31.5072",2008,222,88,3040,1,56
"Patagonia, AZ._-110.6908_31.5072",2009,220,89,4653,3,71
"Patagonia, AZ._-110.6908_31.5072",2010,219,91,5445,5,82
"Patagonia, AZ._-110.6908_31.5072",2011,218,71,1715,1,79
"Patagonia, AZ._-110.6908_31.5072",2012,224,97,4226,7,62
"Patagonia, AZ._-110.6908_31.5072",2013,222,80,2653,3,73
"Patagonia, AZ._-110.6908_31.5072",2014,221,76,3124,6,80
"Patagonia, AZ._-110.7331_31.5073",2015,223,97,10027,3,81
"Patagonia, AZ._-110.7331_31.5073",2016,221,88,2904,5,45.5
"Patagonia, AZ._-110.7331_31.5073",2017,219,75,1930,4,54
"Patagonia, AZ._-110.7331_31.5073",2018,224,88,3698,5,62.5
"Patrick County, VA._-80.3_36.63",1991,230,14,284,0,4.25
"Patrick County, VA._-80.3_36.63",1992,231,15,470,10,5.75
"Peaks of Otter, VA._-79.61_37.4456",1993,184,15,93,5,4.5
"Peaks of Otter, VA._-79.61_37.4456",1994,181,19,99,1,4
"Peaks of Otter, VA._-79.61_37.4456",1996,196,25,754,18,15
"Peaks of Otter, VA._-79.61_37.4456",1997,193,34,1033,10,17.5
"Peaks of Otter, VA._-79.61_37.4456",1998,193,37,1704,26,9
"Peaks of Otter, VA._-79.61_37.4456",1999,191,32,680,0,12.5
"Peaks of Otter, VA._-79.61_37.4456",2000,204,45,2265,2,8
"Peaks of Otter, VA._-79.61_37.4456",2001,200,47,1740,6,28
"Peaks of Otter, VA._-79.61_37.4456",2002,194,44,2191,3,22
"Peaks of Otter, VA._-79.61_37.4456",2003,193,33,473,3,15.5
"Peaks of Otter, VA._-79.61_37.4456",2004,192,39,2264,4,17
"Peaks of Otter, VA._-79.61_37.4456",2005,190,31,445,7,22
"Peaks of Otter, VA._-79.61_37.4456",2006,189,43,971,11,23
"Peaks of Otter, VA._-79.61_37.4456",2007,167,38,1254,1,17
"Peaks of Otter, VA._-79.61_37.4456",2008,194,54,1728,14,31
"Peaks of Otter, VA._-79.61_37.4456",2009,192,36,1098,5,26
"Peaks of Otter, VA._-79.61_37.4456",2010,191,42,3023,26,22.5
"Peaks of Otter, VA._-79.61_37.4456",2011,190,39,1039,6,17.5
"Peaks of Otter, VA._-79.61_37.4456",2012,197,40,943,12,20.5
"Peaks of Otter, VA._-79.61_37.4456",2013,194,32,636,0,26
"Peaks of Otter, VA._-79.61_37.4456",2014,193,33,1085,1,25.5
"Peaks of Otter, VA._-79.61_37.4456",2015,192,34,1037,1,19
"Peaks of Otter, VA._-79.61_37.4456",2016,191,27,520,0,19
"Peaks of Otter, VA._-79.61_37.4456",2017,196,39,1776,8,24
"Peaks of Otter, VA._-79.61_37.4456",2018,195,38,2638,23,28
"Pederson's Gardens/Anna-Gene Park, WI._-92.0145_46.5107",2004,199,14,64,0,4.5
"Pederson's Gardens/Anna-Gene Park, WI._-92.0145_46.5107",2005,208,17,75,5,4.6
"Pederson's Gardens/Anna-Gene Park, WI._-92.0145_46.5107",2006,203,17,81,4,4
"Pederson's Gardens/Anna-Gene Park, WI._-92.0145_46.5107",2007,209,18,141,9,5
"Pederson's Gardens/Anna-Gene Park, WI._-92.0145_46.5107",2008,208,20,134,5,6
"Pederson's Gardens/Anna-Gene Park, WI._-92.0145_46.5107",2009,199,7,129,0,5.5
"Pederson's Gardens/Anna-Gene Park, WI._-92.0145_46.5107",2010,207,12,45,2,4
"Pederson's Gardens/Anna-Gene Park, WI._-92.0145_46.5107",2011,211,12,69,6,4.5
"Pee Dee National Wildlife Refuge, NC._-80.0727_35.092",2000,169,33,304,3,6.5
"Pee Dee National Wildlife Refuge, NC._-80.0727_35.092",2005,197,33,314,0,6.5
"Pee Dee National Wildlife Refuge, NC._-80.0727_35.092",2006,210,28,164,3,6.5
"Pee Dee National Wildlife Refuge, NC._-80.0727_35.092",2007,195,38,410,0,6
"Pee Dee National Wildlife Refuge, NC._-80.0727_35.092",2008,194,31,198,1,6.5
"Pee Dee National Wildlife Refuge, NC._-80.0727_35.092",2010,177,23,158,0,6
"Pelee Island, ON, Canada._-82.68_41.77",1997,224,18,689,30,6
"Pelee Island, ON, Canada._-82.68_41.77",1999,213,41,3175,211,43.5
"Pelee Island, ON, Canada._-82.68_41.77",2000,218,42,12928,237,36.5
"Pelee Island, ON, Canada._-82.68_41.77",2001,216,32,3092,384,36
"Pelee Island, ON, Canada._-82.68_41.77",2002,217,29,3414,87,25
"Pelee Island, ON, Canada._-82.68_41.77",2003,214,27,9480,205,32
"Pelee Island, ON, Canada._-82.68_41.77",2004,213,32,4533,35,33.5
"Pelee Island, ON, Canada._-82.68_41.77",2005,211,36,7038,293,49
"Pelee Island, ON, Canada._-82.68_41.77",2007,216,37,5216,328,31
Pender County_-77.7167_34.4667,2009,256,38,1021,1,6.5
Petroglyphs_-78.1566_44.5881,2016,198,50,2082,4,33
Petroglyphs_-78.1566_44.5881,2017,196,56,3401,65,41
Petroglyphs_-78.1566_44.5881,2018,202,52,6351,249,48.5
"Petroglyphs, ON, Canada._-78.1566_44.5881",1998,178,41,3376,5,23.5
"Petroglyphs, ON, Canada._-78.1566_44.5881",2001,202,46,2831,36,22
"Petroglyphs, ON, Canada._-78.1566_44.5881",2002,201,43,1346,21,23
"Petroglyphs, ON, Canada._-78.1566_44.5881",2003,200,58,7579,88,54
"Petroglyphs, ON, Canada._-78.1566_44.5881",2004,199,49,3427,19,32
"Petroglyphs, ON, Canada._-78.1566_44.5881",2005,197,48,6329,173,40
"Petroglyphs, ON, Canada._-78.1566_44.5881",2006,196,50,4599,855,37
"Petroglyphs, ON, Canada._-78.1566_44.5881",2007,202,52,4218,643,32
"Petroglyphs, ON, Canada._-78.1566_44.5881",2008,201,60,5148,175,35
"Petroglyphs, ON, Canada._-78.1566_44.5881",2009,199,51,2891,29,37
"Petroglyphs, ON, Canada._-78.1566_44.5881",2010,198,49,2715,337,35
"Petroglyphs, ON, Canada._-78.1566_44.5881",2011,197,49,5091,20,35
"Petroglyphs, ON, Canada._-78.1566_44.5881",2012,203,55,3131,301,37
"Petroglyphs, ON, Canada._-78.1566_44.5881",2013,201,57,5038,7,48
"Petroglyphs, ON, Canada._-78.1566_44.5881",2014,200,61,2719,62,44.5
"Petroglyphs, ON, Canada._-78.1566_44.5881",2015,199,54,2148,25,61.5
"Pettigrew State Park, NC._-76.42_35.83",1994,197,30,2491,0,6.5
"Pettigrew State Park, NC._-76.42_35.83",1995,161,39,645,1,7
"Pettigrew State Park, NC._-76.42_35.83",1996,174,37,1876,1,7.5
"Pettigrew State Park, NC._-76.42_35.83",1997,173,37,1305,1,7.5
"Pettigrew State Park, NC._-76.42_35.83",1998,171,46,6586,12,9.5
"Pettigrew State Park, NC._-76.42_35.83",1999,170,36,1141,1,8
"Pettigrew State Park, NC._-76.42_35.83",2000,177,42,4024,10,10
"Pettigrew State Park, NC._-76.42_35.83",2001,168,37,5609,0,9
"Pettigrew State Park, NC._-76.42_35.83",2002,173,36,2531,0,6
"Pettigrew State Park, NC._-76.42_35.83",2003,172,47,4426,8,9
"Pettigrew State Park, NC._-76.42_35.83",2004,171,43,6979,1,8
"Pettigrew State Park, NC._-76.42_35.83",2005,169,34,1154,2,7
"Pettigrew State Park, NC._-76.42_35.83",2006,172,39,3538,6,7
"Pettigrew State Park, NC._-76.42_35.83",2007,171,34,1226,3,6
"Pettigrew State Park, NC._-76.42_35.83",2013,251,50,2510,4,35
"Pettigrew State Park, NC._-76.42_35.83",2014,243,45,1799,5,30
"Pettigrew State Park, NC._-76.42_35.83",2015,248,46,2687,5,36
"Pettigrew State Park, NC._-76.42_35.83",2016,241,40,3289,6,33
"Pettigrew State Park, NC._-76.42_35.83",2018,246,35,1438,12,32
"Piedmont/Rum Creek, GA._-83.7471_33.0937",1994,180,30,187,0,8
"Piedmont/Rum Creek, GA._-83.7471_33.0937",1995,182,34,197,0,7.25
"Piedmont/Rum Creek, GA._-83.7471_33.0937",1996,174,35,651,0,6.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",1997,172,41,290,1,10.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",1998,178,47,344,0,7.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",1999,170,42,409,0,9.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2000,183,48,539,0,13.75
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2001,166,44,531,0,13
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2002,179,50,477,0,12
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2003,170,60,2145,1,16
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2004,177,41,377,0,12
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2005,175,59,1634,2,31.25
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2006,174,55,601,0,26
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2007,173,58,861,0,30.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2008,148,59,1809,0,27.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2009,177,63,1606,0,30
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2010,137,56,1285,0,37
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2010,172,64,1887,0,31.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2010,251,60,2750,4,30
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2011,130,62,1644,4,32
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2011,172,45,677,0,33
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2011,251,45,1728,13,28
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2012,131,62,1854,2,31
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2012,172,63,1365,1,36
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2012,250,66,3914,6,40
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2013,130,53,1096,0,26
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2013,172,56,872,0,28
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2013,249,65,2969,3,32
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2014,136,51,648,0,32.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2014,178,54,1125,1,36.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2014,248,65,2150,2,38
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2015,128,60,1587,2,34.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2015,177,61,2328,0,40
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2015,247,65,5062,3,43
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2016,134,63,974,0,40.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2016,176,65,1531,0,38
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2016,253,64,3720,12,29.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2017,139,62,1053,2,35.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2017,174,65,1983,0,37.5
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2017,251,64,2307,6,31
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2018,138,61,1368,1,34
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2018,173,67,1925,0,45
"Piedmont/Rum Creek, GA._-83.7471_33.0937",2018,257,56,3401,4,33.5
"Pigeon Lake, AB, Canada._-114.07_53.02",1999,191,18,331,0,5.5
"Pigeon Lake, AB, Canada._-114.07_53.02",2000,185,24,260,0,12.84
"Pigeon Lake, AB, Canada._-114.07_53.02",2001,183,20,381,0,22.8
"Pigeon Lake, AB, Canada._-114.07_53.02",2002,182,22,234,0,7
"Pike Lake, SK, Canada._-106.9_51.88",1994,204,25,669,0,10.1
"Pike Lake, SK, Canada. (split)_-106.77_51.97",1988,205,15,216,0,4
"Pike Lake, SK, Canada. (split)_-106.77_51.97",1989,190,18,101,0,6
"Pike Lake, SK, Canada. (split)_-106.77_51.97",1990,189,23,150,0,6
"Pike Lake, SK, Canada. (split)_-106.77_51.97",1992,186,21,141,1,6
"Pine Log State Forest, FL._-85.874_30.4429",2004,185,22,98,0,7
"Pine Log State Forest, FL._-85.874_30.4429",2005,157,18,114,0,8
"Pine Log State Forest, FL._-85.874_30.4429",2006,148,25,166,0,8.5
"Pine Log State Forest, FL._-85.874_30.4429",2007,147,24,190,0,9
"Pine Log State Forest, FL._-85.874_30.4429",2008,146,28,146,0,8
"Pine Log State Forest, FL._-85.874_30.4429",2010,170,24,210,0,7
"Pine Mountain, GA._-84.85_32.86",1994,136,24,134,0,4
Pinecrest (Tri-Co.)_-80.9256_25.7553,2003,200,30,345,0,7.5
Pinecrest (Tri-Co.)_-80.9256_25.7553,2004,199,31,447,0,9
Pinecrest (Tri-Co.)_-80.9256_25.7553,2005,197,32,312,0,7
Pinecrest (Tri-Co.)_-80.9256_25.7553,2006,196,36,1521,0,13
Pinecrest (Tri-Co.)_-80.9256_25.7553,2007,181,39,629,1,9.5
Pinecrest (Tri-Co.)_-80.9256_25.7553,2008,159,27,667,0,10.5
Pinecrest (Tri-Co.)_-80.9256_25.7553,2009,171,35,706,1,8.5
Pinecrest (Tri-Co.)_-80.9256_25.7553,2009,332,18,74,4,6
Pinecrest (Tri-Co.)_-80.9256_25.7553,2010,170,26,562,0,8
Pinecrest (Tri-Co.)_-80.9256_25.7553,2010,331,37,305,10,11
Pinecrest (Tri-Co.)_-80.9256_25.7553,2011,197,38,2318,0,15
Pinecrest (Tri-Co.)_-80.9256_25.7553,2011,330,32,396,11,13
Pinecrest (Tri-Co.)_-80.9256_25.7553,2012,189,40,393,0,15
Pinecrest (Tri-Co.)_-80.9256_25.7553,2012,329,27,301,11,7.5
Pinecrest (Tri-Co.)_-80.9256_25.7553,2013,229,30,364,0,9
Pinecrest (Tri-Co.)_-80.9256_25.7553,2014,194,32,484,2,8
Pinecrest (Tri-Co.)_-80.9256_25.7553,2014,333,24,144,9,6.5
Pinecrest (Tri-Co.)_-80.9256_25.7553,2015,269,42,775,0,12
Pinecrest (Tri-Co.)_-80.9256_25.7553,2016,205,34,297,0,8
Pinecrest (Tri-Co.)_-80.9256_25.7553,2017,210,36,558,0,14
Pinecrest (Tri-Co.)_-80.9256_25.7553,2018,203,30,476,0,12
Pinery Provincial Park_-81.8921_43.2307,2016,177,33,545,4,27
Pinery Provincial Park_-81.9_43.2333,2017,175,37,694,6,30
Pinery Provincial Park_-81.9_43.2333,2018,174,24,187,13,24
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",1994,184,44,2381,29,105
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",1995,183,55,13968,55,139
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",1996,182,51,5801,46,136.5
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",1997,179,39,4060,142,84
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",1998,179,49,2932,24,51
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",1999,177,51,5525,42,60
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2000,176,44,2780,28,60
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2001,174,45,3234,62,38
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2002,180,43,3185,18,50
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2003,179,43,5302,3,52
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2004,178,34,1836,0,56
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2005,176,42,3082,4,162
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2006,175,32,2543,22,42.5
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2007,174,46,2981,79,45
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2008,180,43,1986,4,28
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2009,178,40,1136,49,45.5
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2010,177,46,1904,20,33
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2011,176,36,902,12,31.5
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2012,175,41,3749,26,21
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2013,173,39,1667,8,22
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2014,179,39,1207,5,26
"Pinery Provincial Park, ON, Canada._-81.8921_43.2307",2015,180,43,782,3,20
Piney Woods Parklands_-95.2814_30.1156,2001,202,34,283,0,8.75
Piney Woods Parklands_-95.2814_30.1156,2002,201,25,98,0,9.75
Piney Woods Parklands_-95.2814_30.1156,2003,200,43,392,2,10
Piney Woods Parklands_-95.2814_30.1156,2004,199,42,513,0,9
Piney Woods Parklands_-95.2814_30.1156,2005,64,11,166,0,7
Piney Woods Parklands_-95.2814_30.1156,2006,98,41,595,5,22
Piney Woods Parklands_-95.2814_30.1156,2007,118,48,343,5,8.5
Piney Woods Parklands_-95.2814_30.1156,2008,117,47,477,7,28
Piney Woods Parklands_-95.2814_30.1156,2009,101,35,192,12,13
Piney Woods Parklands_-95.2814_30.1156,2010,121,39,318,1,13
"Pinkham Notch, NH._-71.25_44.26",1994,201,15,230,1,5.6
"Pinkham Notch, NH._-71.25_44.26",1995,197,22,155,1,5.3
"Pinnacles National Monument, CA._-121.1978_36.4647",2000,163,23,1284,5,8.33
"Pinnacles National Monument, CA._-121.1978_36.4647",2001,154,35,2208,6,13
"Pinnacles National Monument, CA._-121.1978_36.4647",2002,153,33,3474,4,18.2
"Pinnacles National Monument, CA._-121.1978_36.4647",2003,152,42,2220,2,19.3
"Pinnacles National Monument, CA._-121.1978_36.4647",2004,158,33,1478,5,31
"Pinnacles National Monument, CA._-121.1978_36.4647",2005,156,50,2649,9,38.75
"Pinnacles National Monument, CA._-121.1978_36.4647",2006,155,46,2409,1,34
"Pinnacles National Monument, CA._-121.1978_36.4647",2007,154,43,4764,6,55.5
"Pinnacles National Monument, CA._-121.1978_36.4647",2008,153,49,2531,11,43.5
"Pinnacles National Monument, CA._-121.1978_36.4647",2009,158,40,2146,1,34
"Pinnacles National Monument, CA._-121.1978_36.4647",2010,157,48,3427,3,25
"Pinnacles National Monument, CA._-121.1978_36.4647",2011,164,45,1623,2,32.5
