species,count,strat_name,r_year,year_cent,strat_z,log_hrs,strat_idx1,strat_idx2,strat_idx3,strat_idx4,year_idx1,year_idx2,year_idx3,year_idx4,circ_idx1,row_idx1
carolina_wren,1,CA-ON-13,2016,18,0.711340206,4.392471893,1,1,1,1,47,47,47,47,8,256
carolina_wren,3,CA-ON-13,2017,19,0.711340206,4.399375273,1,1,1,1,48,48,48,48,8,257
carolina_wren,0,CA-ON-13,2018,20,0.711340206,4.722953222,1,1,1,1,49,49,49,49,8,258
carolina_wren,6,CA-ON-13,2019,21,0.711340206,5.217649463,1,1,1,1,50,50,50,50,8,259
carolina_wren,0,CA-ON-13,1970,-28,0.711340206,4.477336814,1,1,1,1,1,1,1,1,9,260
carolina_wren,0,CA-ON-13,1971,-27,0.711340206,4.700480366,1,1,1,1,2,2,2,2,9,261
carolina_wren,0,CA-ON-13,1972,-26,0.711340206,4.290459441,1,1,1,1,3,3,3,3,9,262
carolina_wren,0,CA-ON-13,1973,-25,0.711340206,4.317488114,1,1,1,1,4,4,4,4,9,263
carolina_wren,0,CA-ON-13,1974,-24,0.711340206,4.454347296,1,1,1,1,5,5,5,5,9,264
carolina_wren,0,CA-ON-13,1975,-23,0.711340206,4.034240638,1,1,1,1,6,6,6,6,9,265
carolina_wren,0,CA-ON-13,1976,-22,0.711340206,4.574710979,1,1,1,1,7,7,7,7,9,266
carolina_wren,0,CA-ON-13,1977,-21,0.711340206,4.510859507,1,1,1,1,8,8,8,8,9,267
carolina_wren,0,CA-ON-13,1978,-20,0.711340206,4.627909673,1,1,1,1,9,9,9,9,9,268
carolina_wren,0,CA-ON-13,1979,-19,0.711340206,4.182050143,1,1,1,1,10,10,10,10,9,269
carolina_wren,0,CA-ON-13,1980,-18,0.711340206,4.382026635,1,1,1,1,11,11,11,11,9,270
carolina_wren,0,CA-ON-13,1981,-17,0.711340206,4.343805422,1,1,1,1,12,12,12,12,9,271
carolina_wren,0,CA-ON-13,1982,-16,0.711340206,4.59511985,1,1,1,1,13,13,13,13,9,272
carolina_wren,0,CA-ON-13,1983,-15,0.711340206,4.430816799,1,1,1,1,14,14,14,14,9,273
carolina_wren,0,CA-ON-13,1985,-13,0.711340206,4.828313737,1,1,1,1,16,16,16,16,9,274
carolina_wren,0,CA-ON-13,1986,-12,0.711340206,4.770684624,1,1,1,1,17,17,17,17,9,275
carolina_wren,0,CA-ON-13,1987,-11,0.711340206,4.795790546,1,1,1,1,18,18,18,18,9,276
carolina_wren,0,CA-ON-13,1988,-10,0.711340206,4.753590191,1,1,1,1,19,19,19,19,9,277
carolina_wren,0,CA-ON-13,1989,-9,0.711340206,4.698660529,1,1,1,1,20,20,20,20,9,278
carolina_wren,0,CA-ON-13,1990,-8,0.711340206,4.574710979,1,1,1,1,21,21,21,21,9,279
carolina_wren,0,CA-ON-13,1991,-7,0.711340206,4.49980967,1,1,1,1,22,22,22,22,9,280
carolina_wren,1,CA-ON-13,1992,-6,0.711340206,4.658710953,1,1,1,1,23,23,23,23,9,281
carolina_wren,0,CA-ON-13,1993,-5,0.711340206,4.624972813,1,1,1,1,24,24,24,24,9,282
carolina_wren,0,CA-ON-13,1994,-4,0.711340206,4.49535532,1,1,1,1,25,25,25,25,9,283
carolina_wren,0,CA-ON-13,1995,-3,0.711340206,4.620058798,1,1,1,1,26,26,26,26,9,284
carolina_wren,0,CA-ON-13,1996,-2,0.711340206,4.620058798,1,1,1,1,27,27,27,27,9,285
carolina_wren,0,CA-ON-13,1997,-1,0.711340206,4.600157644,1,1,1,1,28,28,28,28,9,286
carolina_wren,1,CA-ON-13,1998,0,0.711340206,4.677490848,1,1,1,1,29,29,29,29,9,287
carolina_wren,0,CA-ON-13,1999,1,0.711340206,4.569543008,1,1,1,1,30,30,30,30,9,288
carolina_wren,0,CA-ON-13,2000,2,0.711340206,4.620058798,1,1,1,1,31,31,31,31,9,289
carolina_wren,0,CA-ON-13,2001,3,0.711340206,4.510859507,1,1,1,1,32,32,32,32,9,290
carolina_wren,0,CA-ON-13,2002,4,0.711340206,4.812184355,1,1,1,1,33,33,33,33,9,291
carolina_wren,0,CA-ON-13,2003,5,0.711340206,4.65396035,1,1,1,1,34,34,34,34,9,292
carolina_wren,3,CA-ON-13,2004,6,0.711340206,4.722953222,1,1,1,1,35,35,35,35,9,293
carolina_wren,0,CA-ON-13,2005,7,0.711340206,4.587515251,1,1,1,1,36,36,36,36,9,294
carolina_wren,0,CA-ON-13,2006,8,0.711340206,4.556505014,1,1,1,1,37,37,37,37,9,295
carolina_wren,0,CA-ON-13,2007,9,0.711340206,4.760034897,1,1,1,1,38,38,38,38,9,296
carolina_wren,0,CA-ON-13,2008,10,0.711340206,4.772801027,1,1,1,1,39,39,39,39,9,297
carolina_wren,0,CA-ON-13,2009,11,0.711340206,4.879006852,1,1,1,1,40,40,40,40,9,298
carolina_wren,0,CA-ON-13,2010,12,0.711340206,4.943426544,1,1,1,1,41,41,41,41,9,299
carolina_wren,1,CA-ON-13,2011,13,0.711340206,4.658710953,1,1,1,1,42,42,42,42,9,300
carolina_wren,0,CA-ON-13,2012,14,0.711340206,4.702750514,1,1,1,1,43,43,43,43,9,301
carolina_wren,0,CA-ON-13,2013,15,0.711340206,4.612642201,1,1,1,1,44,44,44,44,9,302
carolina_wren,1,CA-ON-13,2014,16,0.711340206,4.668144985,1,1,1,1,45,45,45,45,9,303
carolina_wren,0,CA-ON-13,2015,17,0.711340206,4.744932128,1,1,1,1,46,46,46,46,9,304
carolina_wren,0,CA-ON-13,2016,18,0.711340206,4.68905167,1,1,1,1,47,47,47,47,9,305
carolina_wren,1,CA-ON-13,2017,19,0.711340206,4.620058798,1,1,1,1,48,48,48,48,9,306
carolina_wren,0,CA-ON-13,2018,20,0.711340206,4.624972813,1,1,1,1,49,49,49,49,9,307
carolina_wren,0,CA-ON-13,2019,21,0.711340206,4.78122213,1,1,1,1,50,50,50,50,9,308
carolina_wren,0,CA-ON-13,1970,-28,0.711340206,5.33753808,1,1,1,1,1,1,1,1,10,309
carolina_wren,1,CA-ON-13,1971,-27,0.711340206,5.446737372,1,1,1,1,2,2,2,2,10,310
carolina_wren,1,CA-ON-13,1972,-26,0.711340206,5.468060141,1,1,1,1,3,3,3,3,10,311
carolina_wren,0,CA-ON-13,1973,-25,0.711340206,5.278114659,1,1,1,1,4,4,4,4,10,312
carolina_wren,0,CA-ON-13,1974,-24,0.711340206,5.147494477,1,1,1,1,5,5,5,5,10,313
carolina_wren,2,CA-ON-13,1975,-23,0.711340206,5.293304825,1,1,1,1,6,6,6,6,10,314
carolina_wren,2,CA-ON-13,1976,-22,0.711340206,5.111987788,1,1,1,1,7,7,7,7,10,315
carolina_wren,0,CA-ON-13,1977,-21,0.711340206,5.332718793,1,1,1,1,8,8,8,8,10,316
carolina_wren,0,CA-ON-13,1978,-20,0.711340206,5.056245805,1,1,1,1,9,9,9,9,10,317
carolina_wren,0,CA-ON-13,1979,-19,0.711340206,5.147494477,1,1,1,1,10,10,10,10,10,318
carolina_wren,0,CA-ON-13,1980,-18,0.711340206,5.141663557,1,1,1,1,11,11,11,11,10,319
carolina_wren,1,CA-ON-13,1981,-17,0.711340206,5.225746674,1,1,1,1,12,12,12,12,10,320
carolina_wren,0,CA-ON-13,1982,-16,0.711340206,5.117993812,1,1,1,1,13,13,13,13,10,321
carolina_wren,0,CA-ON-13,1983,-15,0.711340206,4.158883083,1,1,1,1,14,14,14,14,10,322
carolina_wren,0,CA-ON-13,1984,-14,0.711340206,5.123963979,1,1,1,1,15,15,15,15,10,323
carolina_wren,0,CA-ON-13,1985,-13,0.711340206,5.18178355,1,1,1,1,16,16,16,16,10,324
carolina_wren,0,CA-ON-13,1986,-12,0.711340206,4.96284463,1,1,1,1,17,17,17,17,10,325
carolina_wren,1,CA-ON-13,1987,-11,0.711340206,5.204006687,1,1,1,1,18,18,18,18,10,326
carolina_wren,0,CA-ON-13,1988,-10,0.711340206,5.114995309,1,1,1,1,19,19,19,19,10,327
carolina_wren,1,CA-ON-13,1989,-9,0.711340206,5.117993812,1,1,1,1,20,20,20,20,10,328
carolina_wren,1,CA-ON-13,1990,-8,0.711340206,5.056245805,1,1,1,1,21,21,21,21,10,329
carolina_wren,0,CA-ON-13,1991,-7,0.711340206,5.099866428,1,1,1,1,22,22,22,22,10,330
carolina_wren,9,CA-ON-13,1992,-6,0.711340206,5.167639043,1,1,1,1,23,23,23,23,10,331
carolina_wren,13,CA-ON-13,1993,-5,0.711340206,5.117993812,1,1,1,1,24,24,24,24,10,332
carolina_wren,0,CA-ON-13,1994,-4,0.711340206,4.8978398,1,1,1,1,25,25,25,25,10,333
carolina_wren,2,CA-ON-13,1995,-3,0.711340206,5.059425458,1,1,1,1,26,26,26,26,10,334
carolina_wren,1,CA-ON-13,1996,-2,0.711340206,5.225746674,1,1,1,1,27,27,27,27,10,335
carolina_wren,7,CA-ON-13,1997,-1,0.711340206,5.007296393,1,1,1,1,28,28,28,28,10,336
carolina_wren,2,CA-ON-13,1998,0,0.711340206,5.078293943,1,1,1,1,29,29,29,29,10,337
carolina_wren,6,CA-ON-13,1999,1,0.711340206,5.173320876,1,1,1,1,30,30,30,30,10,338
carolina_wren,1,CA-ON-13,2000,2,0.711340206,4.934473933,1,1,1,1,31,31,31,31,10,339
carolina_wren,5,CA-ON-13,2001,3,0.711340206,4.966335035,1,1,1,1,32,32,32,32,10,340
carolina_wren,5,CA-ON-13,2002,4,0.711340206,5.033700567,1,1,1,1,33,33,33,33,10,341
carolina_wren,24,CA-ON-13,2003,5,0.711340206,5.430660554,1,1,1,1,34,34,34,34,10,342
carolina_wren,18,CA-ON-13,2004,6,0.711340206,5.516448376,1,1,1,1,35,35,35,35,10,343
carolina_wren,14,CA-ON-13,2005,7,0.711340206,5.316893752,1,1,1,1,36,36,36,36,10,344
carolina_wren,28,CA-ON-13,2006,8,0.711340206,5.504314759,1,1,1,1,37,37,37,37,10,345
carolina_wren,35,CA-ON-13,2007,9,0.711340206,5.407171771,1,1,1,1,38,38,38,38,10,346
carolina_wren,30,CA-ON-13,2008,10,0.711340206,5.365976015,1,1,1,1,39,39,39,39,10,347
carolina_wren,40,CA-ON-13,2009,11,0.711340206,5.424950017,1,1,1,1,40,40,40,40,10,348
carolina_wren,52,CA-ON-13,2010,12,0.711340206,5.267858159,1,1,1,1,41,41,41,41,10,349
carolina_wren,33,CA-ON-13,2011,13,0.711340206,5.421640583,1,1,1,1,42,42,42,42,10,350
carolina_wren,44,CA-ON-13,2012,14,0.711340206,5.429126307,1,1,1,1,43,43,43,43,10,351
carolina_wren,49,CA-ON-13,2013,15,0.711340206,5.270689199,1,1,1,1,44,44,44,44,10,352
carolina_wren,38,CA-ON-13,2014,16,0.711340206,5.205104985,1,1,1,1,45,45,45,45,10,353
carolina_wren,52,CA-ON-13,2015,17,0.711340206,5.188781479,1,1,1,1,46,46,46,46,10,354
carolina_wren,64,CA-ON-13,2016,18,0.711340206,5.398162702,1,1,1,1,47,47,47,47,10,355
carolina_wren,91,CA-ON-13,2017,19,0.711340206,5.378283148,1,1,1,1,48,48,48,48,10,356
carolina_wren,62,CA-ON-13,2018,20,0.711340206,5.292047754,1,1,1,1,49,49,49,49,10,357
carolina_wren,111,CA-ON-13,2019,21,0.711340206,5.660178837,1,1,1,1,50,50,50,50,10,358
carolina_wren,60,CA-ON-13,2006,8,0.711340206,4.304065093,1,1,1,1,37,37,37,37,11,359
carolina_wren,26,CA-ON-13,2007,9,0.711340206,4.629862799,1,1,1,1,38,38,38,38,11,360
carolina_wren,26,CA-ON-13,2008,10,0.711340206,3.871201011,1,1,1,1,39,39,39,39,11,361
carolina_wren,23,CA-ON-13,2009,11,0.711340206,3.761200116,1,1,1,1,40,40,40,40,11,362
carolina_wren,3,CA-ON-13,2010,12,0.711340206,3.688879454,1,1,1,1,41,41,41,41,11,363
carolina_wren,9,CA-ON-13,2011,13,0.711340206,3.737669618,1,1,1,1,42,42,42,42,11,364
carolina_wren,8,CA-ON-13,2012,14,0.711340206,1.609437912,1,1,1,1,43,43,43,43,11,365
carolina_wren,41,CA-ON-13,2013,15,0.711340206,3.850147602,1,1,1,1,44,44,44,44,11,366
carolina_wren,22,CA-ON-13,2014,16,0.711340206,3.912023005,1,1,1,1,45,45,45,45,11,367
carolina_wren,37,CA-ON-13,2015,17,0.711340206,3.218875825,1,1,1,1,46,46,46,46,11,368
carolina_wren,8,CA-ON-13,2016,18,0.711340206,4.343805422,1,1,1,1,47,47,47,47,11,369
carolina_wren,11,CA-ON-13,2017,19,0.711340206,3.828641396,1,1,1,1,48,48,48,48,11,370
carolina_wren,16,CA-ON-13,2018,20,0.711340206,3.970291914,1,1,1,1,49,49,49,49,11,371
carolina_wren,20,CA-ON-13,2019,21,0.711340206,4.343805422,1,1,1,1,50,50,50,50,11,372
carolina_wren,0,CA-ON-13,1983,-15,0.711340206,3.828641396,1,1,1,1,14,14,14,14,12,373
carolina_wren,0,CA-ON-13,1984,-14,0.711340206,4.025351691,1,1,1,1,15,15,15,15,12,374
carolina_wren,0,CA-ON-13,1985,-13,0.711340206,4.127134385,1,1,1,1,16,16,16,16,12,375
carolina_wren,0,CA-ON-13,1986,-12,0.711340206,3.688879454,1,1,1,1,17,17,17,17,12,376
carolina_wren,0,CA-ON-13,1987,-11,0.711340206,4.59511985,1,1,1,1,18,18,18,18,12,377
carolina_wren,0,CA-ON-13,1988,-10,0.711340206,3.749504076,1,1,1,1,19,19,19,19,12,378
carolina_wren,1,CA-ON-13,1989,-9,0.711340206,4.477336814,1,1,1,1,20,20,20,20,12,379
carolina_wren,0,CA-ON-13,1990,-8,0.711340206,4.418840608,1,1,1,1,21,21,21,21,12,380
carolina_wren,1,CA-ON-13,1991,-7,0.711340206,3.941581808,1,1,1,1,22,22,22,22,12,381
carolina_wren,0,CA-ON-13,1992,-6,0.711340206,4.304065093,1,1,1,1,23,23,23,23,12,382
carolina_wren,0,CA-ON-13,1993,-5,0.711340206,4.382026635,1,1,1,1,24,24,24,24,12,383
carolina_wren,0,CA-ON-13,1994,-4,0.711340206,4.505349851,1,1,1,1,25,25,25,25,12,384
carolina_wren,0,CA-ON-13,1995,-3,0.711340206,4.276666119,1,1,1,1,26,26,26,26,12,385
carolina_wren,0,CA-ON-13,1996,-2,0.711340206,4.363098625,1,1,1,1,27,27,27,27,12,386
carolina_wren,0,CA-ON-13,1997,-1,0.711340206,4.304065093,1,1,1,1,28,28,28,28,12,387
carolina_wren,0,CA-ON-13,1998,0,0.711340206,4.135166557,1,1,1,1,29,29,29,29,12,388
carolina_wren,0,CA-ON-13,1999,1,0.711340206,4.25561271,1,1,1,1,30,30,30,30,12,389
carolina_wren,0,CA-ON-13,2000,2,0.711340206,4.230476737,1,1,1,1,31,31,31,31,12,390
carolina_wren,0,CA-ON-13,2001,3,0.711340206,4.043051268,1,1,1,1,32,32,32,32,12,391
carolina_wren,1,CA-ON-13,2002,4,0.711340206,4.090169191,1,1,1,1,33,33,33,33,12,392
carolina_wren,2,CA-ON-13,2003,5,0.711340206,4.106767082,1,1,1,1,34,34,34,34,12,393
carolina_wren,0,CA-ON-13,2004,6,0.711340206,3.784189634,1,1,1,1,35,35,35,35,12,394
carolina_wren,0,CA-ON-13,2005,7,0.711340206,4.439705746,1,1,1,1,36,36,36,36,12,395
carolina_wren,0,CA-ON-13,2006,8,0.711340206,4.412798293,1,1,1,1,37,37,37,37,12,396
carolina_wren,1,CA-ON-13,2007,9,0.711340206,4.060443011,1,1,1,1,38,38,38,38,12,397
carolina_wren,0,CA-ON-13,2008,10,0.711340206,4.26969745,1,1,1,1,39,39,39,39,12,398
carolina_wren,3,CA-ON-13,2009,11,0.711340206,4.324132656,1,1,1,1,40,40,40,40,12,399
carolina_wren,2,CA-ON-13,2010,12,0.711340206,4.293878248,1,1,1,1,41,41,41,41,12,400
carolina_wren,1,CA-ON-13,2011,13,0.711340206,4.442651256,1,1,1,1,42,42,42,42,12,401
carolina_wren,0,CA-ON-13,2012,14,0.711340206,3.993602992,1,1,1,1,43,43,43,43,12,402
carolina_wren,0,CA-ON-13,1970,-28,0.711340206,4.204692619,1,1,1,1,1,1,1,1,13,403
carolina_wren,0,CA-ON-13,1971,-27,0.711340206,4.343805422,1,1,1,1,2,2,2,2,13,404
carolina_wren,0,CA-ON-13,1972,-26,0.711340206,4.343805422,1,1,1,1,3,3,3,3,13,405
carolina_wren,0,CA-ON-13,1973,-25,0.711340206,4.094344562,1,1,1,1,4,4,4,4,13,406
carolina_wren,0,CA-ON-13,1974,-24,0.711340206,4.369447852,1,1,1,1,5,5,5,5,13,407
carolina_wren,0,CA-ON-13,1975,-23,0.711340206,4.700480366,1,1,1,1,6,6,6,6,13,408
carolina_wren,0,CA-ON-13,1976,-22,0.711340206,4.418840608,1,1,1,1,7,7,7,7,13,409
carolina_wren,2,CA-ON-13,1977,-21,0.711340206,4.644390899,1,1,1,1,8,8,8,8,13,410
carolina_wren,0,CA-ON-13,1978,-20,0.711340206,4.584967479,1,1,1,1,9,9,9,9,13,411
carolina_wren,0,CA-ON-13,1979,-19,0.711340206,4.394449155,1,1,1,1,10,10,10,10,13,412
carolina_wren,0,CA-ON-13,1980,-18,0.711340206,4.454347296,1,1,1,1,11,11,11,11,13,413
carolina_wren,0,CA-ON-13,1981,-17,0.711340206,4.553876892,1,1,1,1,12,12,12,12,13,414
carolina_wren,0,CA-ON-13,1982,-16,0.711340206,4.189654742,1,1,1,1,13,13,13,13,13,415
carolina_wren,0,CA-ON-13,1983,-15,0.711340206,4.804021045,1,1,1,1,14,14,14,14,13,416
carolina_wren,0,CA-ON-13,1984,-14,0.711340206,4.770684624,1,1,1,1,15,15,15,15,13,417
carolina_wren,0,CA-ON-13,1985,-13,0.711340206,4.718498871,1,1,1,1,16,16,16,16,13,418
carolina_wren,0,CA-ON-13,1986,-12,0.711340206,4.682131227,1,1,1,1,17,17,17,17,13,419
carolina_wren,0,CA-ON-13,1987,-11,0.711340206,4.812184355,1,1,1,1,18,18,18,18,13,420
carolina_wren,0,CA-ON-13,1988,-10,0.711340206,4.828313737,1,1,1,1,19,19,19,19,13,421
carolina_wren,0,CA-ON-13,1989,-9,0.711340206,4.709530201,1,1,1,1,20,20,20,20,13,422
carolina_wren,1,CA-ON-13,1990,-8,0.711340206,4.709530201,1,1,1,1,21,21,21,21,13,423
carolina_wren,0,CA-ON-13,1991,-7,0.711340206,4.634728988,1,1,1,1,22,22,22,22,13,424
carolina_wren,0,CA-ON-13,1992,-6,0.711340206,4.65396035,1,1,1,1,23,23,23,23,13,425
carolina_wren,0,CA-ON-13,1993,-5,0.711340206,4.744932128,1,1,1,1,24,24,24,24,13,426
carolina_wren,0,CA-ON-13,1994,-4,0.711340206,4.744932128,1,1,1,1,25,25,25,25,13,427
carolina_wren,0,CA-ON-13,1995,-3,0.711340206,4.795790546,1,1,1,1,26,26,26,26,13,428
carolina_wren,0,CA-ON-13,1996,-2,0.711340206,4.624972813,1,1,1,1,27,27,27,27,13,429
carolina_wren,0,CA-ON-13,1997,-1,0.711340206,4.494238625,1,1,1,1,28,28,28,28,13,430
carolina_wren,0,CA-ON-13,1998,0,0.711340206,4.663439094,1,1,1,1,29,29,29,29,13,431
carolina_wren,1,CA-ON-13,1999,1,0.711340206,4.718498871,1,1,1,1,30,30,30,30,13,432
carolina_wren,0,CA-ON-13,2000,2,0.711340206,4.670489652,1,1,1,1,31,31,31,31,13,433
carolina_wren,0,CA-ON-13,2001,3,0.711340206,4.252771799,1,1,1,1,32,32,32,32,13,434
carolina_wren,0,CA-ON-13,2002,4,0.711340206,4.262679877,1,1,1,1,33,33,33,33,13,435
carolina_wren,1,CA-ON-13,2003,5,0.711340206,4.457250056,1,1,1,1,34,34,34,34,13,436
carolina_wren,0,CA-ON-13,2005,7,0.711340206,4.230476737,1,1,1,1,36,36,36,36,13,437
carolina_wren,0,CA-ON-13,2006,8,0.711340206,4.234106505,1,1,1,1,37,37,37,37,13,438
carolina_wren,0,CA-ON-13,2007,9,0.711340206,3.218875825,1,1,1,1,38,38,38,38,13,439
carolina_wren,1,CA-ON-13,2009,11,0.711340206,4.208417018,1,1,1,1,40,40,40,40,13,440
carolina_wren,1,CA-ON-13,2010,12,0.711340206,4.375757022,1,1,1,1,41,41,41,41,13,441
carolina_wren,0,CA-ON-13,2011,13,0.711340206,4.178226046,1,1,1,1,42,42,42,42,13,442
carolina_wren,0,CA-ON-13,2012,14,0.711340206,4.375757022,1,1,1,1,43,43,43,43,13,443
carolina_wren,0,CA-ON-13,2013,15,0.711340206,4.324132656,1,1,1,1,44,44,44,44,13,444
carolina_wren,1,CA-ON-13,2014,16,0.711340206,4.166665224,1,1,1,1,45,45,45,45,13,445
carolina_wren,0,CA-ON-13,2015,17,0.711340206,4.950177325,1,1,1,1,46,46,46,46,13,446
carolina_wren,0,CA-ON-13,2017,19,0.711340206,4.185859671,1,1,1,1,48,48,48,48,13,447
carolina_wren,0,CA-ON-13,2018,20,0.711340206,4.283586562,1,1,1,1,49,49,49,49,13,448
carolina_wren,1,CA-ON-13,2019,21,0.711340206,4.197201948,1,1,1,1,50,50,50,50,13,449
carolina_wren,0,CA-ON-13,1985,-13,0.711340206,3.979681654,1,1,1,1,16,16,16,16,14,450
carolina_wren,0,CA-ON-13,1986,-12,0.711340206,4.074141855,1,1,1,1,17,17,17,17,14,451
carolina_wren,0,CA-ON-13,1987,-11,0.711340206,3.897924081,1,1,1,1,18,18,18,18,14,452
carolina_wren,0,CA-ON-13,1988,-10,0.711340206,4.337290741,1,1,1,1,19,19,19,19,14,453
carolina_wren,0,CA-ON-13,1989,-9,0.711340206,4.189654742,1,1,1,1,20,20,20,20,14,454
carolina_wren,0,CA-ON-13,1990,-8,0.711340206,4.334672938,1,1,1,1,21,21,21,21,14,455
carolina_wren,0,CA-ON-13,1991,-7,0.711340206,4.009149716,1,1,1,1,22,22,22,22,14,456
carolina_wren,0,CA-ON-13,1992,-6,0.711340206,4.283586562,1,1,1,1,23,23,23,23,14,457
carolina_wren,0,CA-ON-13,1993,-5,0.711340206,4.388257184,1,1,1,1,24,24,24,24,14,458
carolina_wren,0,CA-ON-13,1994,-4,0.711340206,4.131961426,1,1,1,1,25,25,25,25,14,459
carolina_wren,0,CA-ON-13,1995,-3,0.711340206,4.564348191,1,1,1,1,26,26,26,26,14,460
carolina_wren,1,CA-ON-13,1996,-2,0.711340206,4.535820108,1,1,1,1,27,27,27,27,14,461
carolina_wren,1,CA-ON-13,1997,-1,0.711340206,4.448516376,1,1,1,1,28,28,28,28,14,462
carolina_wren,0,CA-ON-13,1998,0,0.711340206,4.634728988,1,1,1,1,29,29,29,29,14,463
carolina_wren,0,CA-ON-13,1999,1,0.711340206,4.537961436,1,1,1,1,30,30,30,30,14,464
carolina_wren,0,CA-ON-13,2000,2,0.711340206,4.454347296,1,1,1,1,31,31,31,31,14,465
carolina_wren,0,CA-ON-13,2001,3,0.711340206,4.223177434,1,1,1,1,32,32,32,32,14,466
carolina_wren,1,CA-ON-13,2002,4,0.711340206,4.310799125,1,1,1,1,33,33,33,33,14,467
carolina_wren,1,CA-ON-13,2003,5,0.711340206,4.510859507,1,1,1,1,34,34,34,34,14,468
carolina_wren,0,CA-ON-13,2004,6,0.711340206,4.378896742,1,1,1,1,35,35,35,35,14,469
carolina_wren,0,CA-ON-13,2005,7,0.711340206,4.491441421,1,1,1,1,36,36,36,36,14,470
carolina_wren,0,CA-ON-13,2006,8,0.711340206,4.40366581,1,1,1,1,37,37,37,37,14,471
carolina_wren,0,CA-ON-13,2007,9,0.711340206,4.182050143,1,1,1,1,38,38,38,38,14,472
carolina_wren,0,CA-ON-13,2008,10,0.711340206,4.266194819,1,1,1,1,39,39,39,39,14,473
carolina_wren,0,CA-ON-13,2009,11,0.711340206,4.388257184,1,1,1,1,40,40,40,40,14,474
carolina_wren,0,CA-ON-13,2010,12,0.711340206,4.147095128,1,1,1,1,41,41,41,41,14,475
carolina_wren,0,CA-ON-13,2011,13,0.711340206,4.189654742,1,1,1,1,42,42,42,42,14,476
carolina_wren,0,CA-ON-13,2012,14,0.711340206,4.620058798,1,1,1,1,43,43,43,43,14,477
carolina_wren,0,CA-ON-13,2013,15,0.711340206,4.143134726,1,1,1,1,44,44,44,44,14,478
carolina_wren,1,CA-ON-13,2014,16,0.711340206,3.871201011,1,1,1,1,45,45,45,45,14,479
carolina_wren,0,CA-ON-13,2015,17,0.711340206,3.839452313,1,1,1,1,46,46,46,46,14,480
carolina_wren,0,CA-ON-13,2016,18,0.711340206,4.025351691,1,1,1,1,47,47,47,47,14,481
carolina_wren,0,CA-ON-13,2017,19,0.711340206,1.386294361,1,1,1,1,48,48,48,48,14,482
carolina_wren,0,CA-ON-13,2018,20,0.711340206,4.016383021,1,1,1,1,49,49,49,49,14,483
carolina_wren,0,CA-ON-13,1970,-28,0.711340206,4.762173935,1,1,1,1,1,1,1,1,15,484
carolina_wren,0,CA-ON-13,1971,-27,0.711340206,4.65396035,1,1,1,1,2,2,2,2,15,485
carolina_wren,0,CA-ON-13,1972,-26,0.711340206,4.663439094,1,1,1,1,3,3,3,3,15,486
carolina_wren,0,CA-ON-13,1973,-25,0.711340206,4.770684624,1,1,1,1,4,4,4,4,15,487
carolina_wren,0,CA-ON-13,1974,-24,0.711340206,5.087596335,1,1,1,1,5,5,5,5,15,488
carolina_wren,1,CA-ON-13,1975,-23,0.711340206,5.075173815,1,1,1,1,6,6,6,6,15,489
carolina_wren,0,CA-ON-13,1976,-22,0.711340206,4.997212274,1,1,1,1,7,7,7,7,15,490
carolina_wren,0,CA-ON-13,1977,-21,0.711340206,5.117993812,1,1,1,1,8,8,8,8,15,491
carolina_wren,0,CA-ON-13,1978,-20,0.711340206,5.081404365,1,1,1,1,9,9,9,9,15,492
carolina_wren,0,CA-ON-13,1979,-19,0.711340206,4.605170186,1,1,1,1,10,10,10,10,15,493
carolina_wren,0,CA-ON-13,1980,-18,0.711340206,4.927253685,1,1,1,1,11,11,11,11,15,494
carolina_wren,0,CA-ON-13,1981,-17,0.711340206,4.59511985,1,1,1,1,12,12,12,12,15,495
carolina_wren,0,CA-ON-13,1982,-16,0.711340206,4.736198448,1,1,1,1,13,13,13,13,15,496
carolina_wren,0,CA-ON-13,1983,-15,0.711340206,4.605170186,1,1,1,1,14,14,14,14,15,497
carolina_wren,0,CA-ON-13,1984,-14,0.711340206,4.859812404,1,1,1,1,15,15,15,15,15,498
carolina_wren,0,CA-ON-13,1985,-13,0.711340206,4.605170186,1,1,1,1,16,16,16,16,15,499
carolina_wren,0,CA-ON-13,1986,-12,0.711340206,4.369447852,1,1,1,1,17,17,17,17,15,500
carolina_wren,0,CA-ON-13,1987,-11,0.711340206,4.360547603,1,1,1,1,18,18,18,18,15,501
carolina_wren,0,CA-ON-13,1988,-10,0.711340206,4.158883083,1,1,1,1,19,19,19,19,15,502
carolina_wren,0,CA-ON-13,1989,-9,0.711340206,4.519612298,1,1,1,1,20,20,20,20,15,503
carolina_wren,0,CA-ON-13,1990,-8,0.711340206,4.151039906,1,1,1,1,21,21,21,21,15,504
carolina_wren,2,CA-ON-13,1991,-7,0.711340206,4.600157644,1,1,1,1,22,22,22,22,15,505
carolina_wren,1,CA-ON-13,1992,-6,0.711340206,4.290459441,1,1,1,1,23,23,23,23,15,506
carolina_wren,1,CA-ON-13,1993,-5,0.711340206,4.579852378,1,1,1,1,24,24,24,24,15,507
carolina_wren,1,CA-ON-13,1994,-4,0.711340206,4.610157727,1,1,1,1,25,25,25,25,15,508
carolina_wren,3,CA-ON-13,1995,-3,0.711340206,4.624972813,1,1,1,1,26,26,26,26,15,509
